date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,style_changes,num_workers,actual_productivity,year,month,day_of_month,productivity_gap,productivity_ratio,overtime_per_worker,incentive_per_worker,idle_time_per_worker,style_changes_per_worker,idle_time_ratio,low_productivity_flag,worker_efficiency
2015-02-07,Quarter1,sweing,Saturday,Team 9,0.8,29.12,829.0,6960,50,0.0,0,0,58.0,0.799963218,2015,2,7,3.678200000001297e-05,0.9999540225,120.0,0.8620689655172413,0.0,0.0,0.0,False,0.00047364248886888974
2015-02-07,Quarter1,finishing,Saturday,Team 9,0.8,3.94,1283.7241379310344,960,0,0.0,0,0,8.0,0.771583333,2015,2,7,0.028416667000000007,0.96447916625,120.0,0.0,0.0,0.0,0.0,False,0.024479166656091372
2015-02-07,Quarter1,sweing,Saturday,Team 6,0.75,18.79,813.0,1560,34,0.0,0,0,33.0,0.750520115,2015,2,7,-0.0005201150000000432,1.0006934866666668,47.27272727272727,1.0303030303030303,0.0,0.0,0.0,False,0.001210379658748206
2015-02-07,Quarter1,sweing,Saturday,Team 11,0.75,10.05,677.0,3240,45,0.0,0,0,27.0,0.750027778,2015,2,7,-2.777799999997832e-05,1.0000370373333334,120.0,1.6666666666666667,0.0,0.0,0.0,False,0.0027640603574718993
2015-02-07,Quarter1,finishing,Saturday,Team 7,0.7,3.94,999.5090909090909,1200,0,0.0,0,0,10.0,0.715766667,2015,2,7,-0.015766667000000067,1.02252381,120.0,0.0,0.0,0.0,0.0,False,0.018166666675126904
2015-02-07,Quarter1,sweing,Saturday,Team 7,0.7,24.26,658.0,6960,0,270.0,45,0,58.0,0.662270115,2015,2,7,0.03772988499999996,0.9461001642857143,120.0,0.0,4.655172413793103,0.0,0.03865835464315475,False,0.0004706698375358899
2015-02-07,Quarter1,sweing,Saturday,Team 4,0.6,30.1,486.0,6780,30,0.0,0,1,57.0,0.600224189,2015,2,7,-0.00022418899999998576,1.0003736483333334,118.94736842105263,0.5263157894736842,0.0,0.017543859649122806,0.0,False,0.0003498421571370286
2015-02-07,Quarter1,sweing,Saturday,Team 5,0.7,30.1,687.0,7500,0,0.0,0,0,59.0,0.545657673,2015,2,7,0.15434232699999995,0.7795109614285715,127.11864406779661,0.0,0.0,0.0,0.0,False,0.0003072569812489442
2015-02-07,Quarter1,finishing,Saturday,Team 4,0.8,4.3,1218.677966101695,960,0,0.0,0,0,8.0,0.447916667,2015,2,7,0.35208333300000005,0.55989583375,120.0,0.0,0.0,0.0,0.0,True,0.013020833343023256
2015-02-07,Quarter1,sweing,Saturday,Team 8,0.7,24.26,652.0,6840,0,300.0,37,0,57.0,0.365318713,2015,2,7,0.33468128699999994,0.5218838757142857,120.0,0.0,5.2631578947368425,0.0,0.043704638227572964,True,0.0002641838511158357
2015-02-08,Quarter2,sweing,Sunday,Team 2,0.8,22.52,1233.0,6900,113,0.0,0,0,57.5,1.000018551,2015,2,8,-0.20001855099999988,1.2500231887499997,120.0,1.9652173913043478,0.0,0.0,0.0,False,0.0007722747324117692
2015-02-08,Quarter2,finishing,Sunday,Team 7,0.7,4.15,999.5090909090909,1440,0,0.0,0,0,12.0,0.928680556,2015,2,8,-0.22868055600000003,1.3266865085714286,120.0,0.0,0.0,0.0,0.0,False,0.01864820393574297
2015-02-08,Quarter2,sweing,Sunday,Team 10,0.8,22.52,1388.0,6720,88,0.0,0,0,56.0,0.9008,2015,2,8,-0.1008,1.126,120.0,1.5714285714285714,0.0,0.0,0.0,False,0.0007142857142857144
2015-02-08,Quarter2,sweing,Sunday,Team 1,0.8,22.52,1615.0,6780,88,0.0,0,0,56.5,0.900135693,2015,2,8,-0.10013569299999991,1.1251696162499998,120.0,1.5575221238938053,0.0,0.0,0.0,False,0.0007074425038117544
2015-02-08,Quarter2,sweing,Sunday,Team 3,0.8,22.52,1283.0,6720,88,0.0,0,0,56.0,0.900129762,2015,2,8,-0.10012976200000001,1.1251622025,120.0,1.5714285714285714,0.0,0.0,0.0,False,0.000713754251776199
2015-02-08,Quarter2,finishing,Sunday,Team 1,0.8,3.94,1609.1964285714287,1200,0,0.0,0,0,10.0,0.893066667,2015,2,8,-0.09306666699999999,1.1163333337499999,120.0,0.0,0.0,0.0,0.0,False,0.022666666675126904
2015-02-08,Quarter2,finishing,Sunday,Team 12,0.8,4.08,1259.915254237288,1080,0,0.0,0,0,9.0,0.891555556,2015,2,8,-0.09155555599999998,1.114444445,120.0,0.0,0.0,0.0,0.0,False,0.02427983540305011
2015-02-08,Quarter2,finishing,Sunday,Team 2,0.8,3.94,1326.280701754386,2160,0,0.0,0,0,18.0,0.875555556,2015,2,8,-0.07555555599999997,1.094444445,120.0,0.0,0.0,0.0,0.0,False,0.012345679018612521
2015-02-08,Quarter2,finishing,Sunday,Team 8,0.7,4.15,984.375,1800,0,0.0,0,0,15.0,0.840888889,2015,2,8,-0.14088888900000007,1.2012698414285716,120.0,0.0,0.0,0.0,0.0,False,0.013508255244979919
2015-02-08,Quarter2,sweing,Sunday,Team 12,0.8,15.26,1026.0,2880,63,0.0,0,0,34.0,0.800355208,2015,2,8,-0.00035520799999999575,1.00044401,84.70588235294117,1.8529411764705883,0.0,0.0,0.0,False,0.0015425857836712667
2015-02-08,Quarter2,sweing,Sunday,Team 9,0.8,29.12,909.0,6960,50,0.0,0,0,58.0,0.799963218,2015,2,8,3.678200000001297e-05,0.9999540225,120.0,0.8620689655172413,0.0,0.0,0.0,False,0.00047364248886888974
2015-02-08,Quarter2,sweing,Sunday,Team 6,0.75,18.79,670.0,3960,34,0.0,0,0,33.0,0.75065101,2015,2,8,-0.0006510100000000074,1.0008680133333334,120.0,1.0303030303030303,0.0,0.0,0.0,False,0.0012105907558824006
2015-02-08,Quarter2,sweing,Sunday,Team 11,0.75,10.05,629.0,3240,45,0.0,0,0,27.0,0.750027778,2015,2,8,-2.777799999997832e-05,1.0000370373333334,120.0,1.6666666666666667,0.0,0.0,0.0,False,0.0027640603574718993
2015-02-08,Quarter2,sweing,Sunday,Team 5,0.7,30.1,754.0,7020,0,0.0,0,0,58.5,0.700618234,2015,2,8,-0.0006182340000000508,1.0008831914285714,120.0,0.0,0.0,0.0,0.0,False,0.00039788638100917166
2015-02-08,Quarter2,finishing,Sunday,Team 6,0.75,2.9,936.5593220338983,960,0,0.0,0,0,8.0,0.610208333,2015,2,8,0.139791667,0.8136111106666667,120.0,0.0,0.0,0.0,0.0,False,0.026302083318965518
2015-02-08,Quarter2,finishing,Sunday,Team 9,0.8,3.94,1283.7241379310344,960,0,0.0,0,0,8.0,0.607416667,2015,2,8,0.19258333300000008,0.7592708337499999,120.0,0.0,0.0,0.0,0.0,False,0.01927083334390863
2015-02-08,Quarter2,sweing,Sunday,Team 4,0.65,30.1,712.0,6780,44,0.0,0,1,56.5,0.568259587,2015,2,8,0.08174041300000001,0.8742455184615384,120.0,0.7787610619469026,0.0,0.017699115044247787,0.0,False,0.0003341425848940111
2015-02-08,Quarter2,sweing,Sunday,Team 7,0.7,24.26,148.0,6960,0,0.0,0,0,58.0,0.355534483,2015,2,8,0.34446551699999994,0.5079064042857143,120.0,0.0,0.0,0.0,0.0,True,0.0002526753866162549
2015-02-08,Quarter2,sweing,Sunday,Team 8,0.7,24.26,154.0,6840,0,0.0,0,0,57.0,0.353259649,2015,2,8,0.34674035099999995,0.5046566414285715,120.0,0.0,0.0,0.0,0.0,True,0.00025546321936333
2015-02-09,Quarter2,finishing,Monday,Team 2,0.8,3.94,1326.280701754386,2160,0,0.0,0,0,18.0,1.057962963,2015,2,9,-0.257962963,1.32245370375,120.0,0.0,0.0,0.0,0.0,False,0.014917695473773265
2015-02-09,Quarter2,finishing,Monday,Team 1,0.8,3.94,1609.1964285714287,1200,0,0.0,0,0,10.0,0.962016667,2015,2,9,-0.16201666699999995,1.20252083375,120.0,0.0,0.0,0.0,0.0,False,0.024416666675126906
2015-02-09,Quarter2,sweing,Monday,Team 10,0.8,22.52,1127.0,120,88,0.0,0,0,56.0,0.9008,2015,2,9,-0.1008,1.126,2.142857142857143,1.5714285714285714,0.0,0.0,0.0,False,0.0007142857142857144
2015-02-09,Quarter2,sweing,Monday,Team 1,0.8,22.52,1506.0,3600,70,0.0,0,0,57.0,0.900509044,2015,2,9,-0.10050904399999994,1.125636305,63.1578947368421,1.2280701754385965,0.0,0.0,0.0,False,0.0007015277211679287
2015-02-09,Quarter2,sweing,Monday,Team 2,0.8,22.52,1413.0,360,70,0.0,0,0,57.0,0.900477825,2015,2,9,-0.10047782499999991,1.12559728125,6.315789473684211,1.2280701754385965,0.0,0.0,0.0,False,0.0007015034004861176
2015-02-09,Quarter2,finishing,Monday,Team 6,0.75,2.9,936.5593220338983,960,0,0.0,0,0,8.0,0.888125,2015,2,9,-0.13812500000000005,1.1841666666666668,120.0,0.0,0.0,0.0,0.0,False,0.03828125
2015-02-09,Quarter2,sweing,Monday,Team 12,0.8,15.26,970.0,4080,63,0.0,0,0,34.0,0.800401961,2015,2,9,-0.00040196100000000623,1.00050245125,120.0,1.8529411764705883,0.0,0.0,0.0,False,0.0015426758943026752
2015-02-09,Quarter2,sweing,Monday,Team 3,0.8,22.52,1271.0,5400,50,0.0,0,0,57.0,0.800161172,2015,2,9,-0.00016117199999998721,1.000201465,94.73684210526316,0.8771929824561403,0.0,0.0,0.0,False,0.0006233532548066437
2015-02-09,Quarter2,sweing,Monday,Team 9,0.8,29.12,1073.0,6960,50,0.0,0,0,58.0,0.799963218,2015,2,9,3.678200000001297e-05,0.9999540225,120.0,0.8620689655172413,0.0,0.0,0.0,False,0.00047364248886888974
2015-02-09,Quarter2,sweing,Monday,Team 4,0.7,30.1,767.0,3300,50,0.0,0,1,57.0,0.790003236,2015,2,9,-0.09000323600000004,1.1285760514285714,57.89473684210526,0.8771929824561403,0.0,0.017543859649122806,0.0,False,0.00046045534534009443
2015-02-09,Quarter2,sweing,Monday,Team 11,0.75,10.05,103.0,0,45,0.0,0,0,54.0,0.750648148,2015,2,9,-0.000648148000000015,1.0008641973333334,0.0,0.8333333333333334,0.0,0.0,0.0,False,0.00138317329648056
2015-02-09,Quarter2,finishing,Monday,Team 8,0.35,4.15,984.375,1800,0,0.0,0,0,15.0,0.707111111,2015,2,9,-0.35711111100000004,2.0203174600000002,120.0,0.0,0.0,0.0,0.0,False,0.011359214634538152
2015-02-09,Quarter2,sweing,Monday,Team 5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234,2015,2,9,-0.0006182340000000508,1.0008831914285714,121.03448275862068,0.6896551724137931,0.0,0.0,0.0,False,0.0004013164360178714
2015-02-09,Quarter2,finishing,Monday,Team 9,0.8,3.94,1283.7241379310344,960,0,0.0,0,0,8.0,0.697708333,2015,2,9,0.10229166700000003,0.87213541625,120.0,0.0,0.0,0.0,0.0,False,0.02213541665609137
2015-02-09,Quarter2,sweing,Monday,Team 6,0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157,2015,2,9,0.13748284300000002,0.8166895426666666,120.0,0.0,0.0,0.0,0.0,False,0.0009587658594997338
2015-02-09,Quarter2,sweing,Monday,Team 7,0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724,2015,2,9,-0.0003017240000000032,1.0008620685714287,120.0,0.0,0.0,0.017241379310344827,0.0,False,0.00020065398327414363
2015-02-09,Quarter2,sweing,Monday,Team 8,0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724,2015,2,9,-0.0003017240000000032,1.0008620685714287,120.0,0.0,0.0,0.017241379310344827,0.0,False,0.00020065398327414363
2015-02-09,Quarter2,finishing,Monday,Team 12,0.8,4.08,1259.915254237288,1080,0,0.0,0,0,9.0,0.272,2015,2,9,0.528,0.34,120.0,0.0,0.0,0.0,0.0,True,0.0074074074074074086
2015-02-10,Quarter2,finishing,Tuesday,Team 12,0.8,4.08,1259.915254237288,1080,0,0.0,0,0,9.0,1.004888889,2015,2,10,-0.20488888900000002,1.25611111125,120.0,0.0,0.0,0.0,0.0,False,0.027366255147058826
2015-02-10,Quarter2,finishing,Tuesday,Team 2,0.8,3.94,1326.280701754386,2160,0,0.0,0,0,18.0,0.966759259,2015,2,10,-0.166759259,1.20844907375,120.0,0.0,0.0,0.0,0.0,False,0.013631687239142697
2015-02-10,Quarter2,sweing,Tuesday,Team 10,0.8,22.52,1268.0,0,88,0.0,0,0,56.0,0.90063244,2015,2,10,-0.10063243999999993,1.1257905499999998,0.0,1.5714285714285714,0.0,0.0,0.0,False,0.0007141528482618626
2015-02-10,Quarter2,sweing,Tuesday,Team 1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076,2015,2,10,-0.10047075999999999,1.12558845,0.0,1.543859649122807,0.0,0.0,0.0,False,0.0007014978966065253
2015-02-10,Quarter2,sweing,Tuesday,Team 3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076,2015,2,10,-0.10047075999999999,1.12558845,0.0,1.543859649122807,0.0,0.0,0.0,False,0.0007014978966065253
2015-02-10,Quarter2,sweing,Tuesday,Team 2,0.8,22.52,1512.0,0,88,0.0,0,0,57.0,0.899984058,2015,2,10,-0.09998405799999999,1.1249800724999999,0.0,1.543859649122807,0.0,0.0,0.0,False,0.0007011187388987568
2015-02-10,Quarter2,finishing,Tuesday,Team 1,0.8,3.94,1609.1964285714287,1440,0,0.0,0,0,12.0,0.853666667,2015,2,10,-0.053666667,1.06708333375,120.0,0.0,0.0,0.0,0.0,False,0.018055555562605755
2015-02-10,Quarter2,sweing,Tuesday,Team 9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008,2015,2,10,-0.0007999999999999119,1.001,37.241379310344826,0.6551724137931034,0.0,0.0,0.0,False,0.0004741379310344827
2015-02-10,Quarter2,sweing,Tuesday,Team 12,0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.800401961,2015,2,10,-0.00040196100000000623,1.00050245125,120.0,1.4705882352941178,0.0,0.0,0.0,False,0.0015426758943026752
2015-02-10,Quarter2,finishing,Tuesday,Team 4,0.7,4.15,1218.677966101695,1800,0,0.0,0,0,15.0,0.796755556,2015,2,10,-0.09675555600000008,1.138222222857143,120.0,0.0,0.0,0.0,0.0,False,0.012799286040160642
2015-02-10,Quarter2,sweing,Tuesday,Team 6,0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009,2015,2,10,-0.0007970090000000152,1.0010626786666668,70.58823529411765,0.0,0.0,0.0,0.0,False,0.0011752136759227373
2015-02-10,Quarter2,sweing,Tuesday,Team 11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148,2015,2,10,0.04935185200000003,0.938310185,60.0,0.6296296296296297,0.0,0.0,0.0,False,0.00138317329648056
2015-02-10,Quarter2,sweing,Tuesday,Team 5,0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125,2015,2,10,-0.00035612500000004044,1.0004748333333333,121.03448275862068,0.7758620689655172,0.0,0.0,0.0,False,0.0004298064640852331
2015-02-10,Quarter2,finishing,Tuesday,Team 8,0.35,4.15,984.375,960,0,0.0,0,0,8.0,0.703770833,2015,2,10,-0.353770833,2.010773808571429,120.0,0.0,0.0,0.0,0.0,False,0.021197916656626504
2015-02-10,Quarter2,sweing,Tuesday,Team 4,0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234,2015,2,10,-0.0006182340000000508,1.0008831914285714,121.03448275862068,0.6896551724137931,0.0,0.017241379310344827,0.0,False,0.0004013164360178714
2015-02-10,Quarter2,finishing,Tuesday,Team 9,0.8,3.94,1283.7241379310344,960,0,0.0,0,0,8.0,0.6895,2015,2,10,0.11050000000000004,0.861875,120.0,0.0,0.0,0.0,0.0,False,0.021875000000000002
2015-02-10,Quarter2,finishing,Tuesday,Team 6,0.75,2.9,936.5593220338983,960,0,0.0,0,0,8.0,0.628333333,2015,2,10,0.12166666699999995,0.8377777773333334,120.0,0.0,0.0,0.0,0.0,False,0.027083333318965522
2015-02-10,Quarter2,sweing,Tuesday,Team 7,0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724,2015,2,10,-0.0008017240000000037,1.001603448,120.0,0.39655172413793105,0.0,0.017241379310344827,0.0,False,0.00028686087982586776
2015-02-10,Quarter2,sweing,Tuesday,Team 8,0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.393548851,2015,2,10,0.10645114900000002,0.787097702,120.0,0.5172413793103449,0.0,0.017241379310344827,0.0,False,0.00022542608030702254
2015-02-11,Quarter2,finishing,Wednesday,Team 4,0.7,4.15,1218.677966101695,1800,0,0.0,0,0,15.0,1.033155556,2015,2,11,-0.33315555600000013,1.4759365085714289,120.0,0.0,0.0,0.0,0.0,False,0.016596876401606425
2015-02-11,Quarter2,finishing,Wednesday,Team 12,0.8,4.08,1259.915254237288,1080,0,0.0,0,0,9.0,1.02,2015,2,11,-0.21999999999999997,1.275,120.0,0.0,0.0,0.0,0.0,False,0.02777777777777778
2015-02-11,Quarter2,sweing,Wednesday,Team 2,0.8,22.52,1557.0,0,90,0.0,0,0,57.5,1.000344928,2015,2,11,-0.20034492800000003,1.25043116,0.0,1.565217391304348,0.0,0.0,0.0,False,0.0007725267804463667
2015-02-11,Quarter2,sweing,Wednesday,Team 1,0.8,22.52,1498.0,0,113,0.0,0,0,57.0,1.000065789,2015,2,11,-0.20006578899999994,1.25008223625,0.0,1.9824561403508771,0.0,0.0,0.0,False,0.000779085872207161
2015-02-11,Quarter2,finishing,Wednesday,Team 8,0.35,4.15,984.375,1440,0,0.0,0,0,12.0,0.994375,2015,2,11,-0.644375,2.841071428571429,120.0,0.0,0.0,0.0,0.0,False,0.019967369477911646
2015-02-11,Quarter2,finishing,Wednesday,Team 2,0.8,3.94,1326.280701754386,2160,0,0.0,0,0,18.0,0.912037037,2015,2,11,-0.112037037,1.14004629625,120.0,0.0,0.0,0.0,0.0,False,0.012860082304004513
2015-02-11,Quarter2,finishing,Wednesday,Team 5,0.7,4.15,773.7413793103449,240,0,0.0,0,0,2.0,0.87,2015,2,11,-0.17000000000000004,1.2428571428571429,120.0,0.0,0.0,0.0,0.0,False,0.10481927710843372
2015-02-11,Quarter2,sweing,Wednesday,Team 10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583,2015,2,11,-0.05036458299999991,1.0629557287499998,0.0,1.3392857142857142,0.0,0.0,0.0,False,0.0006742931544975895
2015-02-11,Quarter2,sweing,Wednesday,Team 6,0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475,2015,2,11,-0.0009474749999999199,1.0011843437499999,102.3529411764706,1.1176470588235294,0.0,0.0,0.0,False,0.0012537136070500578
2015-02-11,Quarter2,sweing,Wednesday,Team 12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.800401961,2015,2,11,-0.00040196100000000623,1.00050245125,120.0,1.4705882352941178,0.0,0.0,0.0,False,0.0015426758943026752
2015-02-11,Quarter2,sweing,Wednesday,Team 9,0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.800144144,2015,2,11,-0.0001441439999999572,1.0001801799999999,55.86206896551724,0.8620689655172413,0.0,0.0,0.0,False,0.00047374961159530124
2015-02-11,Quarter2,sweing,Wednesday,Team 5,0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233,2015,2,11,-0.0004062329999999781,1.000541644,124.03361344537815,0.9411764705882353,0.0,0.0,0.0,False,0.00041899898545464694
2015-02-11,Quarter2,sweing,Wednesday,Team 8,0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494,2015,2,11,-0.11441049400000003,1.1906841566666668,78.62068965517241,0.5172413793103449,0.0,0.017241379310344827,0.0,False,0.0004092166880513231
2015-02-11,Quarter2,sweing,Wednesday,Team 4,0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.700588406,2015,2,11,-0.0005884060000000968,1.0008405800000002,99.83193277310924,0.6722689075630253,0.0,0.01680672268907563,0.0,False,0.000391182560093805
2015-02-11,Quarter2,finishing,Wednesday,Team 1,0.8,3.94,1609.1964285714287,1440,0,0.0,0,0,12.0,0.618361111,2015,2,11,0.18163888900000003,0.77295138875,120.0,0.0,0.0,0.0,0.0,False,0.013078703701353637
2015-02-11,Quarter2,sweing,Wednesday,Team 7,0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.600070513,2015,2,11,-7.051300000004979e-05,1.0001175216666667,57.93103448275862,0.39655172413793105,0.0,0.017241379310344827,0.0,False,0.0003437223696872494
2015-02-11,Quarter2,finishing,Wednesday,Team 9,0.8,3.94,1283.7241379310344,960,0,0.0,0,0,8.0,0.54175,2015,2,11,0.2582500000000001,0.6771874999999999,120.0,0.0,0.0,0.0,0.0,True,0.017187499999999998
2015-02-11,Quarter2,sweing,Wednesday,Team 3,0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754,2015,2,11,0.2630982460000001,0.6711271924999999,120.0,0.0,0.0,0.017543859649122806,0.0,True,0.00041826505406500266
2015-02-11,Quarter2,sweing,Wednesday,Team 11,0.35,11.41,434.0,3240,0,0.0,0,1,52.0,0.507903226,2015,2,11,-0.15790322600000006,1.4511520742857145,62.30769230769231,0.0,0.0,0.019230769230769232,0.0,False,0.0008560359097957257
2015-02-12,Quarter2,sweing,Thursday,Team 1,0.8,22.52,1397.0,0,138,0.0,0,0,57.0,1.100483918,2015,2,12,-0.30048391799999985,1.3756048974999997,0.0,2.4210526315789473,0.0,0.0,0.0,False,0.0008573150712037643
2015-02-12,Quarter2,finishing,Thursday,Team 4,0.7,4.15,1218.677966101695,1800,0,0.0,0,0,15.0,1.096633333,2015,2,12,-0.39663333300000003,1.5666190471428572,120.0,0.0,0.0,0.0,0.0,False,0.017616599726907628
2015-02-12,Quarter2,sweing,Thursday,Team 2,0.8,22.52,1327.0,0,113,0.0,0,0,57.5,1.000344928,2015,2,12,-0.20034492800000003,1.25043116,0.0,1.9652173913043478,0.0,0.0,0.0,False,0.0007725267804463667
2015-02-12,Quarter2,finishing,Thursday,Team 12,0.8,4.08,1259.915254237288,1080,0,0.0,0,0,9.0,0.838666667,2015,2,12,-0.03866666699999999,1.04833333375,120.0,0.0,0.0,0.0,0.0,False,0.022839506181917213
2015-02-12,Quarter2,sweing,Thursday,Team 12,0.8,15.26,894.0,4080,50,0.0,0,0,34.0,0.800401961,2015,2,12,-0.00040196100000000623,1.00050245125,120.0,1.4705882352941178,0.0,0.0,0.0,False,0.0015426758943026752
2015-02-12,Quarter2,finishing,Thursday,Team 8,0.35,4.15,984.375,1440,0,0.0,0,0,12.0,0.755486111,2015,2,12,-0.405486111,2.158531745714286,120.0,0.0,0.0,0.0,0.0,False,0.015170403835341363
2015-02-12,Quarter2,sweing,Thursday,Team 5,0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435,2015,2,12,-0.000799435000000015,1.0010659133333333,120.0,0.9491525423728814,0.0,0.0,0.0,False,0.0004227712343037333
2015-02-12,Quarter2,sweing,Thursday,Team 6,0.8,18.79,779.0,3960,0,0.0,0,0,33.0,0.688017677,2015,2,12,0.111982323,0.86002209625,120.0,0.0,0.0,0.0,0.0,False,0.0011095806554098733
2015-02-12,Quarter2,finishing,Thursday,Team 1,0.8,3.94,1609.1964285714287,1440,0,0.0,0,0,12.0,0.664875,2015,2,12,0.13512500000000005,0.83109375,120.0,0.0,0.0,0.0,0.0,False,0.0140625
2015-02-12,Quarter2,finishing,Thursday,Team 9,0.8,3.94,1283.7241379310344,960,0,0.0,0,0,8.0,0.656666667,2015,2,12,0.14333333300000006,0.8208333337499999,120.0,0.0,0.0,0.0,0.0,False,0.02083333334390863
2015-02-12,Quarter2,sweing,Thursday,Team 4,0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864,2015,2,12,0.06228813599999994,0.9110169485714287,120.0,0.0,0.0,0.01694915254237288,0.0,False,0.0003590922146517259
2015-02-12,Quarter2,finishing,Thursday,Team 2,0.8,3.94,1326.280701754386,2160,0,0.0,0,0,18.0,0.601944444,2015,2,12,0.19805555600000002,0.752430555,120.0,0.0,0.0,0.0,0.0,False,0.008487654314720813
2015-02-12,Quarter2,finishing,Thursday,Team 5,0.7,4.15,773.7413793103449,240,0,0.0,0,0,2.0,0.58,2015,2,12,0.12,0.8285714285714285,120.0,0.0,0.0,0.0,0.0,False,0.06987951807228915
2015-02-12,Quarter2,sweing,Thursday,Team 7,0.65,30.1,909.0,7080,0,0.0,0,1,59.0,0.535677966,2015,2,12,0.11432203400000007,0.8241199476923076,120.0,0.0,0.0,0.01694915254237288,0.0,False,0.0003016374604425924
2015-02-12,Quarter2,sweing,Thursday,Team 11,0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336,2015,2,12,-0.0001233600000000168,1.00024672,41.45454545454545,0.0,0.0,0.03636363636363636,0.0,False,0.0007969458369851009
2015-02-12,Quarter2,sweing,Thursday,Team 9,0.8,29.12,14.0,6960,0,0.0,0,0,58.0,0.497885057,2015,2,12,0.302114943,0.62235632125,120.0,0.0,0.0,0.0,0.0,True,0.0002947879505731338
2015-02-12,Quarter2,sweing,Thursday,Team 8,0.65,30.1,1193.0,7080,0,0.0,0,1,59.0,0.463403955,2015,2,12,0.18659604500000004,0.7129291615384615,120.0,0.0,0.0,0.01694915254237288,0.0,False,0.0002609403429247142
2015-02-12,Quarter2,sweing,Thursday,Team 10,0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392,2015,2,12,0.35860800000000004,0.55174,120.0,0.0,0.0,0.0,0.0,True,0.000392
2015-02-12,Quarter2,sweing,Thursday,Team 3,0.35,30.1,770.0,6960,0,0.0,0,1,58.0,0.350301724,2015,2,12,-0.0003017240000000032,1.0008620685714287,120.0,0.0,0.0,0.017241379310344827,0.0,False,0.00020065398327414363
2015-02-14,Quarter2,sweing,Saturday,Team 1,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,2015,2,14,-0.200230409,1.2502880112499999,120.0,1.9824561403508771,0.0,0.0,0.0,False,0.0007792141168863545
2015-02-14,Quarter2,finishing,Saturday,Team 7,0.7,4.15,999.5090909090909,1800,0,0.0,0,0,15.0,0.929277778,2015,2,14,-0.22927777800000004,1.3275396828571429,120.0,0.0,0.0,0.0,0.0,False,0.01492815707630522
2015-02-14,Quarter2,finishing,Saturday,Team 4,0.75,4.15,1218.677966101695,2400,0,0.0,0,0,20.0,0.902916667,2015,2,14,-0.15291666699999995,1.2038888893333333,120.0,0.0,0.0,0.0,0.0,False,0.010878514060240964
2015-02-14,Quarter2,finishing,Saturday,Team 12,0.8,4.08,1259.915254237288,1080,0,0.0,0,0,9.0,0.800888889,2015,2,14,-0.0008888889999999483,1.00111111125,120.0,0.0,0.0,0.0,0.0,False,0.02181069959150327
2015-02-14,Quarter2,sweing,Saturday,Team 12,0.8,15.26,942.0,4080,63,0.0,0,0,34.0,0.800401961,2015,2,14,-0.00040196100000000623,1.00050245125,120.0,1.8529411764705883,0.0,0.0,0.0,False,0.0015426758943026752
2015-02-14,Quarter2,sweing,Saturday,Team 2,0.8,22.52,674.0,3660,63,0.0,0,0,57.0,0.80037492,2015,2,14,-0.0003749199999999453,1.00046865,64.21052631578948,1.105263157894737,0.0,0.0,0.0,False,0.0006235197718986633
2015-02-14,Quarter2,finishing,Saturday,Team 1,0.8,3.94,1609.1964285714287,1440,0,0.0,0,0,12.0,0.796208333,2015,2,14,0.0037916669999999986,0.9952604162500001,120.0,0.0,0.0,0.0,0.0,False,0.01684027777072758
2015-02-14,Quarter2,sweing,Saturday,Team 4,0.75,30.1,481.0,7140,0,0.0,0,1,59.0,0.750392157,2015,2,14,-0.0003921569999999486,1.000522876,121.01694915254237,0.0,0.0,0.01694915254237288,0.0,False,0.00042254189819246574
